date,sentiment,fills,accounts,symbols,notional_usd,avg_notional_usd,gross_closed_pnl,total_fees,net_pnl,closed_fills,reducing_position_rate,closed_win_rate,avg_closed_pnl,median_closed_pnl,net_pnl_per_1k_notional
2023-05-01,Greed,3,1,1,477.0,159.0,0.0,0.0,0.0,0,0.0,,,,0.0
2023-12-05,Extreme Greed,9,1,2,50005.83,5556.203333333334,0.0,12.501455,-12.501455,0,0.0,,,,-0.2499999500058293
2023-12-14,Greed,11,1,4,113203.35,10291.213636363636,-205.43473700000007,28.300831000000002,-233.73556800000003,6,54.54545454545454,66.66666666666666,-34.23912283333335,22.872075,-2.064740734262723
2023-12-15,Greed,2,1,1,10609.95,5304.975,-24.632033999999997,2.652489,-27.284523,2,100.0,0.0,-12.316016999999999,-12.316016999999999,-2.5715976983868916
2023-12-16,Greed,3,1,1,15348.77,5116.256666666667,0.0,3.8371890000000004,-3.8371890000000004,0,0.0,,,,-0.2499997719686985
2023-12-17,Greed,14,1,3,116278.02,8305.572857142857,304.982785,29.069499,275.91328599999997,11,78.57142857142857,63.63636363636363,27.725707727272724,0.6,2.3728756819216557
2023-12-18,Greed,2,1,1,31164.179999999997,15582.089999999998,0.0,7.791045,-7.791045,0,0.0,,,,-0.25000000000000006
2023-12-19,Greed,15,1,2,91602.41,6106.827333333334,1000.5386120000001,22.900596,977.638016,10,66.66666666666666,100.0,100.0538612,23.210407,10.672623307618217
2023-12-20,Greed,18,1,2,141636.79,7868.710555555556,162.732282,35.409187,127.323095,8,44.44444444444444,100.0,20.34153525,5.350747,0.8989408401588315
2023-12-21,Greed,49,1,1,125233.97,2555.795306122449,537.211402,31.308469,505.902933,27,55.10204081632652,96.29629629629629,19.896718592592592,11.395824,4.0396621859069075
2023-12-22,Greed,10,1,2,88874.28,8887.428,141.832675,22.218566000000003,119.61410899999998,2,20.0,100.0,70.9163375,70.9163375,1.3458799216151172
2023-12-23,Greed,13,1,2,78438.25,6033.711538461538,146.936704,19.609555,127.327149,8,61.53846153846154,100.0,18.367088,22.501094000000002,1.6232788084894805
2023-12-24,Greed,39,1,4,402954.94,10332.177948717948,1008.619956,100.738715,907.881241,17,43.58974358974359,88.23529411764706,59.330585647058825,14.762976,2.253058967337638
2023-12-25,Greed,3,1,1,59948.51,19982.836666666666,-245.081348,14.987124999999999,-260.068473,1,33.33333333333333,0.0,-245.081348,-245.081348,-4.338197446441955
2023-12-27,Greed,28,1,2,171411.06,6121.823571428571,-704.8892269999999,42.852747,-747.741974,13,46.42857142857143,30.76923076923077,-54.222248230769225,-62.398208,-4.362273787934104
2023-12-28,Greed,23,1,2,100117.25,4352.923913043478,-970.730876,25.0293,-995.760176,13,56.52173913043478,0.0,-74.67160584615384,-60.768408,-9.945940145179776
2023-12-29,Greed,50,1,4,569559.72,11391.1944,508.92214299999995,142.389901,366.532242,20,40.0,75.0,25.446107149999996,7.804460000000001,0.6435361018858567
2023-12-30,Greed,52,1,3,702550.21,13510.58096153846,354.998648,175.637526,179.36112199999997,33,63.46153846153846,69.6969696969697,10.757534787878788,7.4475,0.25530007599029825
2024-01-01,Greed,18,1,3,264239.52999999997,14679.973888888888,-129.53146,66.059867,-195.59132699999998,6,33.33333333333333,16.666666666666664,-21.58857666666667,-75.76867200000001,-0.7402046431130119
2024-01-02,Greed,17,1,2,121348.74,7138.1611764705885,783.979116,30.337176,753.64194,9,52.94117647058824,88.88888888888889,87.10879066666666,35.112325,6.210546067474619
2024-01-03,Greed,67,1,6,394499.36,5888.050149253731,866.015507,98.624811,767.390696,35,52.23880597014925,80.0,24.7433002,0.170945,1.9452267197594442
2024-01-04,Greed,5,1,1,99792.54000000001,19958.508,-67.60364,24.948132,-92.551772,3,60.0,0.0,-22.534546666666667,-1.16174,-0.9274417907390672
2024-01-05,Greed,66,1,2,1703942.66,25817.31303030303,164.141565,425.985639,-261.844074,23,34.84848484848485,56.52173913043478,7.136589782608696,1.27578,-0.15366953369193773
2024-01-06,Greed,22,1,3,298521.4,13569.154545454547,135.58166400000002,74.630342,60.95132200000004,12,54.54545454545454,83.33333333333334,11.298472000000002,2.95032,0.20417739565739687
2024-01-07,Greed,97,1,8,1048850.06,10812.887216494846,-835.681235,262.212464,-1097.893699,37,38.144329896907216,24.324324324324326,-22.585979324324324,-3.28275,-1.0467594376645217
2024-01-08,Greed,128,1,6,1522452.43,11894.159609375,-269.874439,380.613064,-650.4875030000002,67,52.34375,47.76119402985074,-4.027976701492538,-0.010991,-0.4272629411481843
2024-01-09,Extreme Greed,70,1,6,870051.97,12429.313857142857,-826.349863,204.012928,-1030.3627910000002,28,40.0,64.28571428571429,-29.512495107142858,3.613804,-1.1842543049468646
2024-01-10,Greed,193,1,5,2057479.48,10660.515440414507,-1517.091342,434.044865,-1951.136207,83,43.005181347150256,49.39759036144578,-18.278208939759036,-0.0265,-0.9483138111297227
2024-01-11,Extreme Greed,21,2,3,305314.1,14538.766666666666,-164.08950099999998,75.867171,-239.95667199999997,9,42.857142857142854,55.55555555555556,-18.232166777777778,0.001862,-0.785933803908827
2024-01-12,Greed,7,1,2,200082.27,28583.181428571428,-1925.519024,49.480726999999995,-1974.999751,2,28.57142857142857,0.0,-962.759512,-962.759512,-9.870938344511986
2024-01-15,Neutral,14,2,2,50636.1,3616.8642857142854,152.85358,12.652712,140.200868,9,64.28571428571429,100.0,16.983731111111112,2.49567,2.7687927782747885
2024-01-16,Greed,9,2,3,116427.33,12936.37,-2299.171458,17.319309,-2316.4907670000002,5,55.55555555555556,60.0,-459.8342916,2.0583,-19.89645186400822
2024-01-17,Greed,53,1,2,800831.03,15110.019433962265,813.2741110000001,159.707606,653.566505,19,35.84905660377358,57.89473684210527,42.80390057894737,0.10668,0.8161103660031754
2024-01-18,Greed,46,1,2,424631.52999999997,9231.120217391304,68.93319,92.657901,-23.724710999999996,9,19.565217391304348,33.33333333333333,7.6592433333333325,-2.990714,-0.055871289162159006
2024-01-19,Neutral,48,2,3,428428.97,8925.603541666665,-385.419235,93.051868,-478.471103,27,56.25,22.22222222222222,-14.274786481481483,-0.133,-1.1168038029734544
2024-01-20,Neutral,106,1,16,1070090.51,10095.193490566038,-146.57487000000003,267.522583,-414.097453,32,30.18867924528302,46.875,-4.580464687500001,-0.041306499999999996,-0.38697423174045337
2024-01-21,Greed,11,1,4,103129.74,9375.43090909091,266.58114600000005,25.78243,240.79871599999998,5,45.45454545454545,60.0,53.31622920000001,37.768416,2.334910531142617
2024-01-22,Greed,85,2,10,337878.99,3975.0469411764707,1375.640959,67.478268,1308.162691,41,48.23529411764706,56.09756097560976,33.552218512195125,0.2412,3.8716899532581177
2024-01-23,Neutral,45,1,8,414518.93000000005,9211.531777777778,-369.2447299999998,85.72457,-454.96929999999986,20,44.44444444444444,55.00000000000001,-18.46223649999999,15.775128,-1.097583890800837
2024-01-24,Neutral,68,1,4,965084.59,14192.42044117647,-2808.353815,227.771095,-3036.12491,40,58.82352941176471,25.0,-70.208845375,-9.904356,-3.145967660720808
2024-01-25,Neutral,6,1,1,66566.13,11094.355000000001,-3093.6293849999997,16.641532,-3110.270917,6,100.0,0.0,-515.6048975,-481.44219250000003,-46.724526677455934
2024-01-26,Neutral,5,2,2,11773.21,2354.642,90.2,0.444235,89.755765,1,20.0,100.0,90.2,90.2,7.623729212338861
2024-01-28,Neutral,11,1,1,18109.03,1646.2754545454545,-2478.06972,-0.362176,-2477.707544,11,100.0,0.0,-225.27906545454545,-68.216526,-136.82165991220955
2024-01-29,Greed,74,2,11,414208.18,5597.407837837838,486.562542,103.26260500000001,383.299937,45,60.810810810810814,100.0,10.812500933333334,1.648152,0.9253799309323152
2024-01-30,Greed,49,1,2,401011.38,8183.905714285715,-173.65419100000003,100.25281,-273.90700100000004,19,38.775510204081634,26.31578947368421,-9.139694263157896,-1.388821,-0.6830404688265955
2024-01-31,Greed,859,1,8,6305647.13,7340.683504074505,-799.840817,1549.411475,-2349.252292,436,50.9895227008149,52.981651376146786,-1.8344972866972478,0.0010999999999999998,-0.37256323475874553
2024-02-01,Greed,6,1,3,2008.18,334.69666666666666,0.0,0.5020439999999999,-0.5020439999999999,0,0.0,,,,-0.24999950203666998
2024-02-02,Greed,42,1,3,474278.43,11292.343571428572,456.423473,91.569636,364.853837,21,50.0,61.904761904761905,21.734451095238096,0.68988,0.7692819532189141
2024-02-03,Greed,56,1,3,603820.0,10782.5,223.30918699999998,109.662349,113.64683800000003,12,21.428571428571427,50.0,18.609098916666664,-0.018115,0.18821310655493365
2024-02-04,Greed,35,1,4,203187.53,5805.358,47.62389499999999,50.52688,-2.9029850000000166,28,80.0,32.142857142857146,1.7008533928571425,-3.8833495,-0.014287220283646426
2024-02-05,Greed,72,1,4,770198.26,10697.198055555556,-33.45419400000003,165.549465,-199.00365900000008,32,44.44444444444444,43.75,-1.045443562500001,-0.30223500000000003,-0.25837978262895595
2024-02-06,Greed,1088,1,5,8047153.41,7396.280707720588,-215.615907,988.606997,-1204.222904,523,47.61029411764706,34.22562141491396,-0.41226750860420647,-0.253863,-0.1496458241374573
2024-02-07,Greed,15,1,2,6758.73,450.582,241.24212,0.339693,240.902427,2,13.333333333333334,100.0,120.62106,120.62106,35.643149970482625
2024-02-08,Greed,10,1,5,26051.12,2605.112,770.756024,3.0028870000000003,767.7531369999999,4,40.0,100.0,192.689006,178.933585,29.471022243957265
2024-02-11,Greed,34,1,5,212311.82,6244.465294117647,983.443176,24.955292,958.487884,7,20.588235294117645,100.0,140.4918822857143,1.7928,4.514529073322437
2024-02-12,Greed,16,1,3,227247.69999999998,14202.981249999999,913.8817869999998,27.111911,886.7698759999998,15,93.75,40.0,60.925452466666655,-51.671804,3.9022171665543803
2024-02-13,Extreme Greed,14,1,1,1999.99,142.85642857142858,559.44389,-0.039992,559.483882,14,100.0,100.0,39.960277857142856,30.05825,279.7433397166986
2024-02-14,Greed,111,2,9,320839.88,2890.4493693693694,3830.599833,22.917474000000002,3807.682359,84,75.67567567567568,98.80952380952381,45.60237896428572,32.1738725,11.867858693252224
2024-02-15,Greed,63,2,7,185188.04,2939.4926984126987,1840.797677,30.706297,1810.09138,60,95.23809523809523,95.0,30.679961283333334,14.12442,9.774342770731847
2024-02-16,Greed,182,2,7,564896.51,3103.826978021978,5491.768834,27.22517,5464.543664,146,80.21978021978022,100.0,37.61485502739726,12.3432,9.673530579964106
2024-02-17,Extreme Greed,94,2,9,406118.07,4320.405,1929.6418,62.055053,1867.586747,65,69.14893617021278,93.84615384615384,29.686796923076926,13.516929,4.59863001663531
2024-02-18,Greed,97,1,5,157048.17,1619.0532989690723,477.6248299999999,-3.140925,480.7657549999999,68,70.10309278350515,89.70588235294117,7.023894558823528,22.52548,3.0612630188559335
2024-02-19,Extreme Greed,101,2,6,286377.2,2835.417821782178,4317.768563,14.85262,4302.915943,79,77.22772277227723,97.46835443037975,54.65529826582278,11.9812,15.02534399735733
2024-02-20,Greed,39,2,6,119419.72,3062.0441025641026,3263.628824,3.073675,3260.555149,32,82.05128205128204,96.875,101.98840075,20.6318,27.303322675685386
2024-02-21,Extreme Greed,22,2,4,108047.51999999999,4911.250909090909,1858.7985700000002,2.970629,1855.827941,15,68.18181818181817,100.0,123.91990466666668,51.5264,17.176034591076228
2024-02-22,Greed,88,2,5,373033.87,4239.02125,3894.1050699999996,25.45258,3868.6524899999995,54,60.22727272727273,74.07407407407408,72.11305685185185,2.861352,10.370780781916665
2024-02-23,Extreme Greed,143,1,3,111106.14,776.966013986014,1418.55293,-2.067069,1420.619999,138,96.5034965034965,99.27536231884058,10.279369057971016,7.776118,12.786152043442424
2024-02-25,Greed,5,1,1,4480.13,896.0260000000001,-30.7705,-0.0896,-30.6809,2,40.0,0.0,-15.38525,-15.38525,-6.8482164580045675
2024-02-26,Greed,39,2,3,192187.14,4927.875384615385,4416.8473,-0.09772499999999981,4416.945025,34,87.17948717948718,100.0,129.90727352941178,38.287499999999994,22.982521229047894
2024-02-27,Extreme Greed,63,2,7,209362.3,3323.2111111111108,888.511733,-3.761609,892.2733420000001,42,79.36507936507937,61.904761904761905,21.155041261904763,9.805995,4.261862532079558
2024-02-28,Extreme Greed,45,1,3,171107.13,3802.380666666667,2503.747235,-1.377152,2505.124387,39,86.66666666666667,100.0,64.19864705128205,49.734,14.640677960059291
2024-02-29,Extreme Greed,116,2,8,395666.73,3410.9200862068965,9813.996992,1.3590849999999999,9812.637907,100,85.34482758620689,100.0,98.13996992,39.39018,24.800260327675268
2024-03-01,Extreme Greed,137,1,7,472974.7,3452.370072992701,8244.241409,-0.546854,8244.788263,128,93.43065693430657,100.0,64.4081360078125,30.998015000000002,17.431774390892368
2024-03-02,Extreme Greed,31,2,4,63197.56,2038.6309677419354,230.90060000000005,-0.4691290000000001,231.36972899999995,28,90.32258064516128,75.0,8.246450000000001,1.4668,3.6610547780642158
2024-03-03,Extreme Greed,79,1,8,390745.68,4946.1478481012655,8361.086245,-2.507103,8363.593348,54,68.35443037974683,100.0,154.83493046296297,37.45367,21.404186344427405
2024-03-04,Extreme Greed,300,2,15,1577996.87,5259.989566666667,27799.775742,-0.559449,27800.335191,270,90.0,98.51851851851852,102.96213237777778,35.79009,17.6174843686477
2024-03-05,Extreme Greed,180,1,5,841810.32,4676.724,19791.026041,-4.438459,19795.464500000002,163,90.55555555555556,100.0,121.41733767484664,41.235561,23.515350227590464
2024-03-06,Extreme Greed,82,1,6,327218.02,3990.4636585365856,6814.825139,-3.355318,6818.1804569999995,72,87.8048780487805,100.0,94.65034915277778,29.4508905,20.836812278859213
2024-03-08,Extreme Greed,67,1,5,183583.18,2740.047462686567,4271.886236,-3.6716290000000003,4275.557865,59,88.05970149253731,100.0,72.40485145762712,15.7183,23.28948580692414
2024-03-09,Extreme Greed,117,1,6,658178.75,5625.459401709401,9949.501624,1.8517640000000002,9947.64986,107,91.45299145299145,90.65420560747664,92.98599648598132,26.79468,15.113903115225158
2024-03-10,Extreme Greed,42,1,3,219973.85,5237.472619047619,2482.9272,2.281072,2480.646128,38,90.47619047619048,76.31578947368422,65.34018947368422,4.4589,11.277004643961087
2024-03-11,Extreme Greed,42,1,2,176519.44999999998,4202.844047619047,3588.179495,8.47289,3579.7066050000003,39,92.85714285714286,100.0,92.00460243589744,19.37925,20.279389070156295
2024-03-12,Extreme Greed,8,1,1,103040.85,12880.10625,3039.166,4.945953,3034.220047,7,87.5,100.0,434.16657142857144,25.6373,29.44676841272175
2024-03-13,Extreme Greed,7,1,1,6000.799999999999,857.2571428571428,0.0,2.100278,-2.100278,0,0.0,,,,-0.3499996667111052
2024-03-14,Extreme Greed,18,2,3,205933.18,11440.732222222221,3465.865832,11.716792,3454.14904,16,88.88888888888889,100.0,216.6166145,98.5385235,16.77315447661227
2024-03-15,Extreme Greed,62,3,6,351894.41,5675.71629032258,6236.513651,49.485003,6187.0286479999995,41,66.12903225806451,100.0,152.11008904878048,81.62,17.582060050342943
2024-03-16,Extreme Greed,8,2,2,37223.66,4652.9575,228.57984,10.52828,218.05156,1,12.5,100.0,228.57984,228.57984,5.857875340576396
2024-03-17,Extreme Greed,23,3,4,99506.95,4326.389130434783,503.293955,33.763329,469.5306259999999,10,43.47826086956522,100.0,50.3293955,20.468040000000002,4.71857117517922
2024-03-18,Extreme Greed,19,3,3,90458.08,4760.951578947369,1456.9577,24.943279999999998,1432.01442,6,31.57894736842105,100.0,242.82628333333332,21.165,15.830696605543693
2024-03-19,Extreme Greed,24,3,4,219884.84,9161.868333333334,668.797973,25.988312,642.809661,7,29.166666666666668,71.42857142857143,95.54256757142856,79.575881,2.9233923584727353
2024-03-20,Greed,69,2,6,215705.85,3126.171739130435,6423.134599,39.878838,6383.255760999999,60,86.95652173913044,100.0,107.05224331666666,17.689555,29.592409111760297
2024-03-21,Extreme Greed,28,3,3,117895.57,4210.556071428572,2335.5080749999997,16.394750000000002,2319.1133250000003,23,82.14285714285714,100.0,101.54382934782608,34.35,19.67091151092446
2024-03-24,Greed,19,1,1,92592.20999999999,4873.274210526315,1297.018477,8.888837,1288.12964,15,78.94736842105263,100.0,86.46789846666667,72.408688,13.911857595795588
2024-03-25,Extreme Greed,7,1,1,57116.32,8159.4742857142855,1302.916428,19.990712,1282.925716,6,85.71428571428571,100.0,217.152738,195.2767275,22.461631211534637
2024-03-26,Extreme Greed,118,2,3,198565.19,1682.7558474576272,3215.906593,28.147402999999997,3187.7591899999998,110,93.22033898305084,100.0,29.235514481818182,20.13996,16.053967918546043
2024-03-27,Extreme Greed,38,2,3,99864.79,2628.020789473684,150.41114,31.717952,118.693188,19,50.0,63.1578947368421,7.916375789473683,2.5575,1.1885389034513567
2024-03-28,Extreme Greed,13,2,2,35323.72,2717.209230769231,227.85100799999998,9.059229,218.791779,9,69.23076923076923,100.0,25.316778666666664,15.568696,6.1939053701025815
2024-03-29,Extreme Greed,15,1,1,86914.37,5794.291333333333,883.097404,30.420029999999997,852.677374,6,40.0,100.0,147.18290066666665,176.4759,9.81054541383663
2024-03-30,Extreme Greed,45,1,1,101103.92,2246.753777777778,1100.57514,9.939454,1090.635686,44,97.77777777777777,100.0,25.01307136363636,10.397625,10.787273985024518
2024-03-31,Extreme Greed,13,1,1,39912.96,3070.2276923076925,912.786145,13.969522000000001,898.8166229999999,10,76.92307692307693,100.0,91.2786145,24.10425,22.519417828194147
2024-04-01,Extreme Greed,77,2,4,339470.47,4408.7074025974025,2507.963406,83.751362,2424.212044,43,55.84415584415584,97.67441860465115,58.32473037209302,16.20567,7.14115735604337
2024-04-02,Extreme Greed,41,2,3,239664.50999999998,5845.475853658536,883.760812,80.13257399999999,803.628238,12,29.268292682926827,100.0,73.64673433333333,13.365835,3.353138259811601
2024-04-03,Greed,4,2,2,16887.57,4221.8925,126.7884,1.661201,125.12719899999999,1,25.0,100.0,126.7884,126.7884,7.409425926879948
2024-04-04,Greed,32,1,1,95987.73,2999.6165625,0.0,33.595684999999996,-33.595684999999996,0,0.0,,,,-0.3499997864310365
2024-04-05,Extreme Greed,100,3,6,503791.8,5037.918,10706.484306,103.430138,10603.054168,90,90.0,100.0,118.96093673333334,11.044695,21.046500097857887
2024-04-06,Extreme Greed,16,1,1,68223.67,4263.979375,236.33513399999998,23.878277,212.45685699999999,4,25.0,100.0,59.083783499999996,36.5376565,3.1141223713118924
2024-04-07,Extreme Greed,23,1,1,49988.14,2173.397391304348,0.0,17.495845,-17.495845,0,0.0,,,,-0.3499999199810195
2024-04-08,Extreme Greed,30,2,2,211940.64,7064.688,1218.4267,61.790548,1156.636152,1,3.3333333333333335,100.0,1218.4267,1218.4267,5.457358966170905
2024-04-09,Extreme Greed,3,1,1,57063.840000000004,19021.280000000002,0.0,19.972341,-19.972341,0,0.0,,,,-0.34999994742730245
2024-04-10,Extreme Greed,41,1,1,351735.97,8578.926097560974,5207.443414,123.107562,5084.335852,36,87.8048780487805,100.0,144.65120594444446,65.4532385,14.454978408946916
2024-04-11,Extreme Greed,16,1,1,76400.96,4775.06,389.743164,26.740329,363.002835,2,12.5,100.0,194.871582,194.871582,4.751286305826524
2024-04-12,Extreme Greed,129,3,5,442088.59,3427.0433333333335,-592.6458390000001,97.560875,-690.206714,101,78.29457364341084,70.29702970297029,-5.867780584158417,12.4434,-1.5612407323156656
2024-04-13,Greed,89,2,6,486411.25,5465.294943820225,6621.451755,118.999176,6502.452579000001,61,68.53932584269663,100.0,108.5483894262295,48.26106,13.368219955850119
2024-04-14,Greed,107,2,5,659162.17,6160.394112149533,-36104.012520000004,213.477404,-36317.489924,74,69.1588785046729,44.5945945945946,-487.8920610810811,-21.5033,-55.09644147812669
2024-04-15,Greed,41,2,2,291111.19,7100.272926829269,3774.08872,40.650603999999994,3733.438116,35,85.36585365853658,100.0,107.83110628571428,19.70316,12.824783945955495
2024-04-16,Greed,47,2,2,181907.17,3870.3653191489366,2467.702221,18.457685,2449.244536,43,95.74468085106383,100.0,57.38842374418605,18.18027,13.464255070319657
2024-04-17,Greed,14,1,1,97562.99,6968.785000000001,2441.4683999999997,10.620963,2430.8474370000004,13,92.85714285714286,100.0,187.8052615384615,55.0622,24.915671782916863
2024-04-19,Greed,35,1,1,337257.92000000004,9635.940571428573,1946.4454620000001,118.04025999999999,1828.4052020000001,27,77.14285714285715,100.0,72.09057266666667,30.691422,5.421385514089632
2024-04-20,Greed,22,2,2,60733.24,2760.601818181818,0.0,121.289047,-121.289047,0,0.0,,,,-1.997078486179891
2024-04-22,Greed,9,1,1,47993.61,5332.623333333333,0.0,16.797764,-16.797764,0,0.0,,,,-0.35000001041805356
